transaction_id,customer_id,branch_id,transaction_date,transaction_type,channel,amount,status,is_fraud_flag,currency
ACB-TXN00101253,ACB-C005021,ACB-BR010,2025-11-21,POS Purchase,Mobile App,47.19,Completed,0,USD
ACB-TXN00101254,ACB-C012495,ACB-BR033,2024-06-21,POS Purchase,Online Banking,82.2,Completed,0,USD
ACB-TXN00101255,ACB-C001368,ACB-BR043,2025-12-03,Deposit,Online Banking,813.44,Completed,0,USD
ACB-TXN00101256,ACB-C010561,ACB-BR005,2025-10-15,Transfer,Branch,561.64,Completed,0,USD
ACB-TXN00101257,ACB-C011230,ACB-BR051,2023-08-31,Bill Payment,Online Banking,187.74,Completed,0,USD
ACB-TXN00101258,ACB-C005133,ACB-BR044,2024-06-08,Deposit,Online Banking,6088.23,Completed,0,USD
ACB-TXN00101259,ACB-C001915,ACB-BR064,2026-02-06,ATM Withdrawal,Branch,60.0,Completed,0,USD
ACB-TXN00101260,ACB-C000355,ACB-BR080,2025-08-03,Withdrawal,Branch,148.03,Completed,0,USD
ACB-TXN00101261,ACB-C009349,ACB-BR060,2023-02-16,Bill Payment,ATM,203.2,Completed,0,USD
ACB-TXN00101262,ACB-C011918,ACB-BR034,2024-03-28,Transfer,Online Banking,2147.1,Completed,0,USD
ACB-TXN00101263,ACB-C004642,ACB-BR049,2024-08-10,ATM Withdrawal,ATM,300.0,Completed,0,USD
ACB-TXN00101264,ACB-C010961,ACB-BR050,2025-10-29,Transfer,Mobile App,539.64,Completed,0,USD
ACB-TXN00101265,ACB-C010019,ACB-BR060,2026-01-20,POS Purchase,Mobile App,91.33,Completed,0,USD
ACB-TXN00101266,ACB-C005526,ACB-BR002,2024-06-22,Withdrawal,Mobile App,323.05,Completed,0,USD
ACB-TXN00101267,ACB-C002360,ACB-BR035,2023-11-01,Transfer,Mobile App,571.27,Completed,0,USD
ACB-TXN00101268,ACB-C012586,ACB-BR019,2023-10-25,POS Purchase,Online Banking,39.11,Completed,0,USD
ACB-TXN00101269,ACB-C014880,ACB-BR052,2024-07-18,Transfer,Mobile App,501.0,Completed,0,USD
ACB-TXN00101270,ACB-C012966,ACB-BR033,2023-07-27,Deposit,ATM,377.34,Pending,0,USD
ACB-TXN00101271,ACB-C010636,ACB-BR016,2024-09-22,Transfer,Mobile App,3963.43,Completed,0,USD
ACB-TXN00101272,ACB-C002804,ACB-BR014,2023-03-10,POS Purchase,Telephone,75.49,Reversed,0,USD
ACB-TXN00101273,ACB-C007622,ACB-BR044,2024-03-01,Bill Payment,Mobile App,219.17,Completed,0,USD
ACB-TXN00101274,ACB-C009088,ACB-BR035,2023-05-26,POS Purchase,ATM,32.06,Completed,0,USD
ACB-TXN00101275,ACB-C005820,ACB-BR041,2024-04-14,ATM Withdrawal,Telephone,80.0,Completed,0,USD
ACB-TXN00101276,ACB-C004590,ACB-BR052,2024-09-08,Transfer,Branch,2766.65,Completed,0,USD
ACB-TXN00101277,ACB-C007676,ACB-BR064,2025-01-09,Withdrawal,Mobile App,151.02,Completed,0,USD
ACB-TXN00101278,ACB-C006406,ACB-BR043,2024-03-31,Withdrawal,Branch,33.1,Completed,0,USD
ACB-TXN00101279,ACB-C014042,ACB-BR049,2025-11-29,Wire Transfer,ATM,31094.22,Completed,0,USD
ACB-TXN00101280,ACB-C011496,ACB-BR026,2026-02-09,ATM Withdrawal,Mobile App,40.0,Completed,0,USD
ACB-TXN00101281,ACB-C004672,ACB-BR032,2025-10-21,Transfer,ATM,1527.04,Completed,0,USD
ACB-TXN00101282,ACB-C007673,ACB-BR039,2026-03-03,Transfer,Online Banking,4471.49,Completed,0,USD
ACB-TXN00101283,ACB-C001149,ACB-BR013,2023-01-22,Bill Payment,Mobile App,279.59,Reversed,0,USD
ACB-TXN00101284,ACB-C005467,ACB-BR012,2024-06-30,ATM Withdrawal,Mobile App,40.0,Completed,0,USD
ACB-TXN00101285,ACB-C007151,ACB-BR076,2025-06-24,POS Purchase,Mobile App,283.48,Completed,0,USD
ACB-TXN00101286,ACB-C011559,ACB-BR046,2024-04-21,Transfer,ATM,1291.19,Completed,0,USD
ACB-TXN00101287,ACB-C012189,ACB-BR013,2024-04-28,Bill Payment,Mobile App,261.08,Completed,0,USD
ACB-TXN00101288,ACB-C007987,ACB-BR004,2025-07-17,Direct Deposit,,3493.74,Completed,0,USD
ACB-TXN00101289,ACB-C012923,ACB-BR047,2025-07-24,Withdrawal,,87.02,Reversed,0,USD
ACB-TXN00101290,ACB-C001755,ACB-BR029,2025-06-02,Withdrawal,ATM,108.87,Completed,0,USD
ACB-TXN00101291,ACB-C011326,ACB-BR075,2025-09-13,Direct Deposit,,2606.71,Completed,0,USD
ACB-TXN00101292,ACB-C007254,ACB-BR047,2024-06-28,Transfer,Mobile App,585.96,Completed,0,USD
ACB-TXN00101293,ACB-C004955,ACB-BR047,2025-07-17,Bill Payment,Branch,196.33,Completed,0,USD
ACB-TXN00101294,ACB-C008432,ACB-BR007,2025-05-20,Deposit,Mobile App,530.39,Completed,0,USD
ACB-TXN00101295,ACB-C001898,ACB-BR036,2025-07-27,POS Purchase,Mobile App,42.68,Completed,0,USD
ACB-TXN00101296,ACB-C011526,ACB-BR075,2023-12-23,Deposit,Mobile App,529.92,Completed,0,USD
ACB-TXN00101297,ACB-C008367,ACB-BR031,2025-08-10,Bill Payment,Online Banking,316.26,Completed,0,USD
ACB-TXN00101298,ACB-C011673,ACB-BR072,2024-04-06,Transfer,Mobile App,1895.03,Completed,0,USD
ACB-TXN00101299,ACB-C005376,ACB-BR021,2024-12-09,Direct Deposit,Online Banking,1699.22,Completed,0,USD
ACB-TXN00101300,ACB-C002166,ACB-BR045,2023-09-03,Withdrawal,Branch,447.96,Completed,0,USD
ACB-TXN00101301,ACB-C009983,ACB-BR045,2023-04-26,Deposit,Online Banking,3923.4,Completed,0,USD
ACB-TXN00101302,ACB-C006250,ACB-BR035,2025-07-06,Direct Deposit,Branch,1599.04,Completed,0,USD
ACB-TXN00101303,ACB-C009743,ACB-BR050,2023-07-08,Bill Payment,Branch,653.63,Pending,0,USD
ACB-TXN00101304,ACB-C003961,ACB-BR030,2026-01-30,Withdrawal,Branch,283.4,Completed,0,USD
ACB-TXN00101305,ACB-C005925,ACB-BR037,2024-06-25,POS Purchase,,68.9,Completed,0,USD
ACB-TXN00101306,ACB-C009789,ACB-BR026,2023-04-02,POS Purchase,ATM,46.47,Completed,0,USD
ACB-TXN00101307,ACB-C004056,ACB-BR067,2024-10-06,Direct Deposit,Mobile App,2074.89,Pending,0,USD
ACB-TXN00101308,ACB-C000611,ACB-BR019,2023-12-04,POS Purchase,Branch,8.69,Completed,0,USD
ACB-TXN00101309,ACB-C010008,ACB-BR077,2024-10-17,Transfer,Branch,227.5,Pending,0,USD
ACB-TXN00101310,ACB-C011585,ACB-BR043,2025-06-03,ATM Withdrawal,Online Banking,80.0,Completed,0,USD
ACB-TXN00101311,ACB-C011581,ACB-BR028,2023-03-03,Deposit,Branch,523.3,Completed,0,USD
ACB-TXN00101312,ACB-C007194,ACB-BR074,2023-12-26,Deposit,Online Banking,179.18,Completed,0,USD
ACB-TXN00101313,ACB-C008474,ACB-BR017,2024-06-12,Withdrawal,ATM,563.93,Completed,0,USD
ACB-TXN00101314,ACB-C001433,ACB-BR042,2024-07-23,Bill Payment,Mobile App,166.53,Completed,0,USD
ACB-TXN00101315,ACB-C007982,ACB-BR016,2025-11-04,Transfer,Mobile App,2074.71,Completed,0,USD
ACB-TXN00101316,ACB-C013616,ACB-BR078,2025-03-25,ATM Withdrawal,Mobile App,100.0,Completed,0,USD
ACB-TXN00101317,ACB-C008888,ACB-BR038,2023-06-01,Transfer,Mobile App,1097.44,Completed,0,USD
ACB-TXN00101318,ACB-C001622,ACB-BR079,2024-09-24,Deposit,ATM,263.81,Completed,0,USD
ACB-TXN00101319,ACB-C011392,ACB-BR031,2025-05-30,POS Purchase,Online Banking,123.16,Completed,0,USD
ACB-TXN00101320,ACB-C002145,ACB-BR032,2024-12-15,POS Purchase,,158.5,Completed,0,USD
ACB-TXN00101321,ACB-C012968,ACB-BR003,2023-12-27,Bill Payment,Mobile App,493.27,Completed,0,USD
ACB-TXN00101322,ACB-C001316,ACB-BR067,2023-09-01,Transfer,Branch,371.59,Completed,0,USD
ACB-TXN00101323,ACB-C001764,ACB-BR011,2023-12-25,Bill Payment,Mobile App,404.56,Completed,0,USD
ACB-TXN00101324,ACB-C010514,ACB-BR010,2023-06-06,Direct Deposit,ATM,4353.05,Completed,0,USD
ACB-TXN00101325,ACB-C007560,ACB-BR012,2025-10-27,POS Purchase,Online Banking,45.71,Completed,0,USD
ACB-TXN00101326,ACB-C012267,ACB-BR043,2023-09-02,POS Purchase,Mobile App,20.33,Completed,0,USD
ACB-TXN00101327,ACB-C003395,ACB-BR036,2025-06-09,Bill Payment,Mobile App,528.05,Pending,0,USD
ACB-TXN00101328,ACB-C005884,ACB-BR007,2026-01-02,Bill Payment,Branch,1199.19,Completed,0,USD
ACB-TXN00101329,ACB-C013298,ACB-BR043,2024-11-17,Bill Payment,Branch,475.12,Completed,0,USD
ACB-TXN00101330,ACB-C006891,ACB-BR067,2025-06-18,Deposit,Branch,525.06,Completed,0,USD
ACB-TXN00101331,ACB-C011564,ACB-BR072,2024-03-16,Transfer,Mobile App,1388.04,Completed,0,USD
ACB-TXN00101332,ACB-C002372,ACB-BR036,2023-10-29,POS Purchase,Mobile App,22.45,Completed,0,USD
ACB-TXN00101333,ACB-C013400,ACB-BR034,2024-06-01,POS Purchase,ATM,34.31,Completed,0,USD
ACB-TXN00101334,ACB-C014379,ACB-BR023,2023-10-28,Transfer,Branch,465.28,Completed,0,USD
ACB-TXN00101335,ACB-C004907,ACB-BR080,2025-09-23,Deposit,Branch,239.88,Completed,0,USD
ACB-TXN00101336,ACB-C009633,ACB-BR016,2026-02-16,Direct Deposit,Mobile App,1532.98,Completed,0,USD
ACB-TXN00101337,ACB-C010669,ACB-BR029,2025-06-07,Transfer,Mobile App,1103.51,Completed,0,USD
ACB-TXN00101338,ACB-C005319,ACB-BR043,2023-08-30,POS Purchase,Mobile App,350.86,Completed,0,USD
ACB-TXN00101339,ACB-C007923,ACB-BR046,2025-02-23,Bill Payment,Branch,186.94,Completed,0,USD
ACB-TXN00101340,ACB-C001268,ACB-BR033,2024-04-23,POS Purchase,,8.13,Completed,0,USD
ACB-TXN00101341,ACB-C002622,ACB-BR017,2024-01-20,Bill Payment,Mobile App,215.27,Completed,0,USD
ACB-TXN00101342,ACB-C013299,ACB-BR010,2025-02-28,Withdrawal,Branch,681.3,Completed,0,USD
ACB-TXN00101343,ACB-C006522,ACB-BR033,2024-10-13,POS Purchase,ATM,93.6,Completed,0,USD
ACB-TXN00101344,ACB-C001375,ACB-BR009,2025-02-03,Bill Payment,Mobile App,710.51,Completed,0,USD
ACB-TXN00101345,ACB-C012521,ACB-BR033,2023-12-05,Bill Payment,Telephone,181.15,Completed,0,USD
ACB-TXN00101346,ACB-C011622,ACB-BR044,2025-03-06,Withdrawal,ATM,78.92,Completed,0,USD
ACB-TXN00101347,ACB-C014500,ACB-BR030,2026-02-15,Withdrawal,Mobile App,176.67,Completed,0,USD
ACB-TXN00101348,ACB-C002598,ACB-BR020,2024-04-07,Wire Transfer,Mobile App,31336.03,Completed,0,USD
ACB-TXN00101349,ACB-C000340,ACB-BR015,2024-05-14,Withdrawal,ATM,287.8,Completed,0,USD
ACB-TXN00101350,ACB-C012809,ACB-BR079,2025-07-02,Deposit,Online Banking,1836.59,Completed,0,USD
ACB-TXN00101351,ACB-C008419,ACB-BR026,2024-05-29,ATM Withdrawal,Branch,40.0,Completed,0,USD
ACB-TXN00101352,ACB-C008760,ACB-BR054,2025-07-25,ATM Withdrawal,Branch,200.0,Completed,0,USD
ACB-TXN00101353,ACB-C010776,ACB-BR070,2023-10-12,Withdrawal,Mobile App,346.06,Completed,0,USD
ACB-TXN00101354,ACB-C009236,ACB-BR048,2023-06-14,POS Purchase,Mobile App,16.48,Completed,0,USD
ACB-TXN00101355,ACB-C011569,ACB-BR069,2024-05-10,Bill Payment,Mobile App,247.02,Completed,0,USD
ACB-TXN00101356,ACB-C009788,ACB-BR061,2023-08-08,POS Purchase,ATM,83.78,Completed,0,USD
ACB-TXN00101357,ACB-C001339,ACB-BR064,2025-04-25,Bill Payment,Branch,305.79,Completed,0,USD
ACB-TXN00101358,ACB-C007556,ACB-BR040,2024-12-22,Withdrawal,Mobile App,122.18,Completed,0,USD
ACB-TXN00101359,ACB-C008691,ACB-BR027,2024-04-06,ATM Withdrawal,Online Banking,80.0,Completed,0,USD
ACB-TXN00101360,ACB-C003835,ACB-BR046,2025-10-12,POS Purchase,Mobile App,234.47,Completed,0,USD
ACB-TXN00101361,ACB-C007800,ACB-BR044,2023-05-07,Transfer,Online Banking,1160.0,Completed,0,USD
ACB-TXN00101362,ACB-C011464,ACB-BR060,2026-02-27,ATM Withdrawal,ATM,500.0,Completed,0,USD
ACB-TXN00101363,ACB-C012728,ACB-BR016,2024-05-04,POS Purchase,Branch,60.25,Pending,0,USD
ACB-TXN00101364,ACB-C013361,ACB-BR020,2023-05-07,Transfer,Online Banking,2144.03,Completed,0,USD
ACB-TXN00101365,ACB-C014557,ACB-BR058,2026-01-02,POS Purchase,ATM,383.83,Completed,0,USD
ACB-TXN00101366,ACB-C004833,ACB-BR030,2025-09-03,Withdrawal,Branch,433.33,Completed,0,USD
ACB-TXN00101367,ACB-C006911,ACB-BR065,2025-05-24,Deposit,Branch,503.46,Failed,0,USD
ACB-TXN00101368,ACB-C013652,ACB-BR033,2025-01-27,ATM Withdrawal,Telephone,40.0,Completed,0,USD
ACB-TXN00101369,ACB-C006312,ACB-BR012,2023-11-15,Withdrawal,Branch,47.07,Completed,0,USD
ACB-TXN00101370,ACB-C003424,ACB-BR022,2025-05-07,ATM Withdrawal,Mobile App,300.0,Completed,0,USD
ACB-TXN00101371,ACB-C005264,ACB-BR044,2024-09-23,Bill Payment,Online Banking,473.97,Completed,0,USD
ACB-TXN00101372,ACB-C005598,ACB-BR029,2025-01-27,Transfer,Mobile App,2717.83,Completed,0,USD
ACB-TXN00101373,ACB-C004062,ACB-BR040,2025-04-13,Bill Payment,Online Banking,128.39,Completed,0,USD
ACB-TXN00101374,ACB-C007335,ACB-BR009,2023-03-26,Deposit,Online Banking,609.01,Completed,0,USD
ACB-TXN00101375,ACB-C001491,ACB-BR074,2023-04-16,Wire Transfer,Online Banking,9426.74,Completed,0,USD
ACB-TXN00101376,ACB-C004404,ACB-BR067,2023-05-12,Bill Payment,Mobile App,188.29,Completed,0,USD
ACB-TXN00101377,ACB-C006959,ACB-BR080,2024-12-04,Deposit,Branch,1336.23,Reversed,0,USD
ACB-TXN00101378,ACB-C007978,ACB-BR019,2023-11-17,ATM Withdrawal,Branch,40.0,Completed,0,USD
ACB-TXN00101379,ACB-C000852,ACB-BR054,2025-02-27,Bill Payment,,166.56,Completed,0,USD
ACB-TXN00101380,ACB-C005348,ACB-BR015,2024-06-06,Withdrawal,Online Banking,39.01,Completed,0,USD
ACB-TXN00101381,ACB-C000486,ACB-BR066,2025-05-22,Wire Transfer,Mobile App,2116.02,Completed,0,USD
ACB-TXN00101382,ACB-C007743,ACB-BR069,2024-11-24,POS Purchase,ATM,20.77,Completed,0,USD
ACB-TXN00101383,ACB-C008445,ACB-BR015,2023-08-22,POS Purchase,ATM,56.0,Completed,0,USD
ACB-TXN00101384,ACB-C005205,ACB-BR080,2024-08-12,Transfer,Telephone,62.13,Completed,0,USD
ACB-TXN00101385,ACB-C013197,ACB-BR055,2025-10-21,Transfer,ATM,383.84,Completed,0,USD
ACB-TXN00101386,ACB-C000492,ACB-BR058,2026-03-24,Bill Payment,Branch,248.17,Completed,0,USD
ACB-TXN00101387,ACB-C006179,ACB-BR020,2025-10-29,Deposit,Online Banking,330.59,Completed,0,USD
ACB-TXN00101388,ACB-C012593,ACB-BR069,2024-10-09,Bill Payment,Mobile App,440.31,Completed,0,USD
ACB-TXN00101389,ACB-C004273,ACB-BR011,2023-02-08,POS Purchase,Online Banking,17.44,Completed,0,USD
ACB-TXN00101390,ACB-C009428,ACB-BR026,2023-11-27,Withdrawal,Branch,44.78,Completed,0,USD
ACB-TXN00101391,ACB-C003395,ACB-BR012,2024-03-02,Transfer,Mobile App,1293.16,Completed,0,USD
ACB-TXN00101392,ACB-C009920,ACB-BR051,2024-08-08,Transfer,Mobile App,178.0,Completed,0,USD
ACB-TXN00101393,ACB-C005808,ACB-BR076,2026-02-11,Withdrawal,Mobile App,125.61,Completed,0,USD
ACB-TXN00101394,ACB-C001652,ACB-BR021,2024-10-15,Transfer,ATM,210.44,Completed,0,USD
ACB-TXN00101395,ACB-C004264,ACB-BR039,2023-08-06,Deposit,ATM,3449.05,Completed,0,USD
ACB-TXN00101396,ACB-C004296,ACB-BR051,2024-10-17,POS Purchase,ATM,32.72,Completed,0,USD
ACB-TXN00101397,ACB-C009235,ACB-BR059,2023-03-13,Deposit,ATM,182.08,Completed,0,USD
ACB-TXN00101398,ACB-C008947,ACB-BR078,2024-05-31,Bill Payment,ATM,582.81,Completed,0,USD
ACB-TXN00101399,ACB-C008015,ACB-BR012,2024-07-28,Withdrawal,ATM,265.59,Completed,0,USD
ACB-TXN00101400,ACB-C010156,ACB-BR078,2023-12-19,Deposit,,501.07,Completed,0,USD
ACB-TXN00101401,ACB-C013033,ACB-BR033,2026-02-17,POS Purchase,Mobile App,65.69,Completed,0,USD
ACB-TXN00101402,ACB-C011235,ACB-BR029,2025-11-26,Bill Payment,Mobile App,126.42,Completed,0,USD
ACB-TXN00101403,ACB-C000294,ACB-BR021,2025-05-25,Transfer,Online Banking,439.1,Completed,0,USD
ACB-TXN00101404,ACB-C002780,ACB-BR018,2023-04-27,Withdrawal,Online Banking,165.28,Completed,0,USD
ACB-TXN00101405,ACB-C004207,ACB-BR028,2023-11-01,Bill Payment,Mobile App,400.36,Completed,0,USD
ACB-TXN00101406,ACB-C005319,ACB-BR054,2023-01-23,POS Purchase,Online Banking,124.98,Completed,0,USD
ACB-TXN00101407,ACB-C004585,ACB-BR072,2025-10-11,Withdrawal,Branch,350.4,Completed,0,USD
ACB-TXN00101408,ACB-C011797,ACB-BR080,2025-05-31,Deposit,Online Banking,79.02,Completed,0,USD
ACB-TXN00101409,ACB-C012254,ACB-BR069,2023-01-27,Transfer,ATM,1693.35,Completed,0,USD
ACB-TXN00101410,ACB-C000978,ACB-BR010,2023-11-07,Transfer,Branch,209.74,Completed,0,USD
ACB-TXN00101411,ACB-C010954,ACB-BR027,2023-05-11,Withdrawal,Mobile App,32.98,Reversed,0,USD
ACB-TXN00101412,ACB-C008593,ACB-BR063,2026-03-22,Deposit,Mobile App,539.67,Completed,0,USD
ACB-TXN00101413,ACB-C014325,ACB-BR056,2024-02-19,ATM Withdrawal,Branch,500.0,Completed,0,USD
ACB-TXN00101414,ACB-C011842,ACB-BR041,2023-08-11,POS Purchase,Online Banking,175.34,Completed,0,USD
ACB-TXN00101415,ACB-C004127,ACB-BR040,2024-03-25,ATM Withdrawal,Mobile App,40.0,Completed,0,USD
ACB-TXN00101416,ACB-C007097,ACB-BR068,2024-06-09,Deposit,,2264.67,Completed,0,USD
ACB-TXN00101417,ACB-C013741,ACB-BR036,2025-01-10,ATM Withdrawal,Branch,60.0,Completed,0,USD
ACB-TXN00101418,ACB-C000578,ACB-BR034,2025-09-10,POS Purchase,Telephone,241.05,Completed,0,USD
ACB-TXN00101419,ACB-C005943,ACB-BR015,2024-03-25,POS Purchase,Online Banking,27.3,Completed,0,USD
ACB-TXN00101420,ACB-C003826,ACB-BR073,2023-07-23,Bill Payment,Branch,135.13,Completed,0,USD
ACB-TXN00101421,ACB-C002030,ACB-BR028,2025-02-11,POS Purchase,Online Banking,33.64,Completed,0,USD
ACB-TXN00101422,ACB-C013427,ACB-BR007,2023-03-19,Withdrawal,Online Banking,274.61,Completed,0,USD
ACB-TXN00101423,ACB-C005271,ACB-BR036,2025-08-27,Bill Payment,Mobile App,247.48,Completed,0,USD
ACB-TXN00101424,ACB-C007599,ACB-BR038,2024-08-07,Deposit,Mobile App,292.26,Completed,0,USD
ACB-TXN00101425,ACB-C009400,ACB-BR017,2023-01-05,Withdrawal,Branch,318.25,Completed,0,USD
ACB-TXN00101426,ACB-C006983,ACB-BR021,2026-01-17,POS Purchase,Mobile App,109.22,Completed,0,USD
ACB-TXN00101427,ACB-C004590,ACB-BR076,2023-02-27,Transfer,ATM,870.99,Completed,0,USD
ACB-TXN00101428,ACB-C007768,ACB-BR054,2024-04-19,Bill Payment,Mobile App,295.87,Completed,0,USD
ACB-TXN00101429,ACB-C008093,ACB-BR034,2025-05-14,ATM Withdrawal,Mobile App,500.0,Completed,0,USD
ACB-TXN00101430,ACB-C013286,ACB-BR062,2026-03-02,Deposit,Mobile App,82.86,Completed,0,USD
ACB-TXN00101431,ACB-C002669,ACB-BR040,2024-12-12,POS Purchase,Mobile App,157.45,Completed,0,USD
ACB-TXN00101432,ACB-C007654,ACB-BR030,2025-10-31,ATM Withdrawal,Branch,40.0,Completed,0,USD
ACB-TXN00101433,ACB-C003036,ACB-BR044,2025-10-17,Withdrawal,Branch,216.72,Completed,0,USD
ACB-TXN00101434,ACB-C007715,ACB-BR068,2023-01-04,POS Purchase,Mobile App,412.3,Completed,0,USD
ACB-TXN00101435,ACB-C003138,ACB-BR002,2024-10-18,POS Purchase,Online Banking,32.16,Completed,0,USD
ACB-TXN00101436,ACB-C005515,ACB-BR048,2025-02-22,POS Purchase,ATM,113.57,Completed,0,USD
ACB-TXN00101437,ACB-C008716,ACB-BR048,2024-06-07,Bill Payment,Online Banking,441.1,Completed,0,USD
ACB-TXN00101438,ACB-C013689,ACB-BR052,2024-10-06,POS Purchase,Branch,66.02,Completed,0,USD
ACB-TXN00101439,ACB-C007839,ACB-BR009,2025-05-10,POS Purchase,Mobile App,79.73,Completed,0,USD
ACB-TXN00101440,ACB-C012930,ACB-BR046,2025-03-22,Deposit,Online Banking,807.26,Completed,0,USD
ACB-TXN00101441,ACB-C009095,ACB-BR050,2023-09-23,ATM Withdrawal,Online Banking,60.0,Completed,0,USD
ACB-TXN00101442,ACB-C010965,ACB-BR015,2025-11-17,POS Purchase,Online Banking,101.21,Completed,0,USD
ACB-TXN00101443,ACB-C007354,ACB-BR016,2025-04-30,Transfer,Branch,3049.21,Completed,0,USD
ACB-TXN00101444,ACB-C004810,ACB-BR028,2026-02-06,POS Purchase,Mobile App,166.55,Completed,0,USD
ACB-TXN00101445,ACB-C013193,ACB-BR068,2023-02-25,Deposit,Branch,33.51,Completed,0,USD
ACB-TXN00101446,ACB-C012222,ACB-BR072,2023-01-27,Wire Transfer,Branch,51000.42,Completed,0,USD
ACB-TXN00101447,ACB-C009328,ACB-BR018,2024-09-13,POS Purchase,ATM,92.74,Completed,0,USD
ACB-TXN00101448,ACB-C008788,ACB-BR051,2023-01-13,ATM Withdrawal,Telephone,500.0,Completed,0,USD
ACB-TXN00101449,ACB-C009959,ACB-BR015,2026-01-24,POS Purchase,Online Banking,28.11,Completed,0,USD
ACB-TXN00101450,ACB-C010703,ACB-BR018,2025-04-16,ATM Withdrawal,Mobile App,500.0,Completed,0,USD
ACB-TXN00101451,ACB-C008804,ACB-BR051,2024-08-01,ATM Withdrawal,Telephone,200.0,Completed,0,USD
ACB-TXN00101452,ACB-C009364,ACB-BR047,2024-12-15,Transfer,Mobile App,3613.1,Completed,0,USD
ACB-TXN00101453,ACB-C006567,ACB-BR029,2024-05-23,Bill Payment,Online Banking,128.32,Completed,0,USD
ACB-TXN00101454,ACB-C001651,ACB-BR028,2026-01-10,Deposit,Branch,658.42,Completed,0,USD
ACB-TXN00101455,ACB-C007189,ACB-BR020,2025-12-21,Transfer,Online Banking,101.74,Completed,0,USD
ACB-TXN00101456,ACB-C007779,ACB-BR006,2023-05-10,POS Purchase,Mobile App,7.83,Completed,0,USD
ACB-TXN00101457,ACB-C004467,ACB-BR042,2023-06-25,POS Purchase,Online Banking,50.59,Completed,0,USD
ACB-TXN00101458,ACB-C007854,ACB-BR056,2023-11-12,POS Purchase,Telephone,82.85,Completed,0,USD
ACB-TXN00101459,ACB-C012238,ACB-BR012,2025-03-13,POS Purchase,Mobile App,88.12,Pending,0,USD
ACB-TXN00101460,ACB-C002345,ACB-BR003,2023-10-14,Transfer,Online Banking,232.73,Completed,0,USD
ACB-TXN00101461,ACB-C006641,ACB-BR001,2026-02-13,Wire Transfer,Branch,4469.85,Completed,0,USD
ACB-TXN00101462,ACB-C011452,ACB-BR003,2026-01-18,Deposit,ATM,240.32,Completed,0,USD
ACB-TXN00101463,ACB-C007667,ACB-BR072,2025-07-09,Deposit,Mobile App,584.68,Completed,0,USD
ACB-TXN00101464,ACB-C005884,ACB-BR077,2024-12-13,Withdrawal,Online Banking,485.02,Completed,0,USD
ACB-TXN00101465,ACB-C009206,ACB-BR025,2024-05-06,Withdrawal,Mobile App,92.5,Completed,0,USD
ACB-TXN00101466,ACB-C006246,ACB-BR075,2025-03-14,Transfer,Online Banking,5326.76,Completed,0,USD
ACB-TXN00101467,ACB-C014681,ACB-BR007,2023-10-03,Withdrawal,,41.92,Completed,0,USD
ACB-TXN00101468,ACB-C014735,ACB-BR074,2023-12-20,Withdrawal,Mobile App,366.62,Completed,0,USD
ACB-TXN00101469,ACB-C008343,ACB-BR051,2025-08-02,POS Purchase,Mobile App,30.61,Completed,0,USD
ACB-TXN00101470,ACB-C011045,ACB-BR056,2025-06-21,Deposit,ATM,2332.44,Pending,0,USD
ACB-TXN00101471,ACB-C011928,ACB-BR062,2025-03-15,Deposit,Online Banking,3499.88,Reversed,0,USD
ACB-TXN00101472,ACB-C002864,ACB-BR001,2025-06-19,Bill Payment,Online Banking,100.39,Completed,0,USD
ACB-TXN00101473,ACB-C004036,ACB-BR037,2025-11-17,Deposit,Online Banking,1591.44,Completed,0,USD
ACB-TXN00101474,ACB-C000093,ACB-BR080,2024-06-08,Deposit,Branch,1009.52,Completed,0,USD
ACB-TXN00101475,ACB-C011179,ACB-BR064,2023-09-03,Bill Payment,Online Banking,301.07,Completed,0,USD
ACB-TXN00101476,ACB-C006246,ACB-BR009,2023-11-07,Transfer,Online Banking,920.18,Reversed,0,USD
ACB-TXN00101477,ACB-C004119,ACB-BR014,2025-05-09,POS Purchase,Telephone,109.9,Completed,0,USD
ACB-TXN00101478,ACB-C000746,ACB-BR061,2023-04-18,Deposit,ATM,5895.2,Completed,0,USD
ACB-TXN00101479,ACB-C005574,ACB-BR054,2024-01-02,ATM Withdrawal,Branch,300.0,Completed,0,USD
ACB-TXN00101480,ACB-C014899,ACB-BR006,2024-01-18,Direct Deposit,Mobile App,2201.42,Completed,0,USD
ACB-TXN00101481,ACB-C009172,ACB-BR040,2026-03-28,POS Purchase,Mobile App,133.64,Completed,0,USD
ACB-TXN00101482,ACB-C012714,ACB-BR022,2025-04-04,Withdrawal,Mobile App,87.96,Completed,0,USD
ACB-TXN00101483,ACB-C006317,ACB-BR041,2023-06-11,Direct Deposit,Mobile App,2619.19,Completed,0,USD
ACB-TXN00101484,ACB-C008363,ACB-BR008,2024-02-29,Transfer,Mobile App,1587.99,Completed,0,USD
ACB-TXN00101485,ACB-C009732,ACB-BR038,2025-08-18,Direct Deposit,Mobile App,3910.14,Completed,0,USD
ACB-TXN00101486,ACB-C013530,ACB-BR028,2023-07-18,POS Purchase,Mobile App,165.87,Completed,0,USD
ACB-TXN00101487,ACB-C005671,ACB-BR022,2023-11-09,Direct Deposit,Online Banking,3533.2,Completed,0,USD
ACB-TXN00101488,ACB-C005053,ACB-BR007,2023-08-07,Transfer,Mobile App,414.62,Pending,0,USD
