branch_id,report_month,actual_deposits,deposit_target,deposit_attainment,new_accounts_opened,loan_originations,operating_expenses,num_employees,revenue_per_employee,csat_score,sla_adherence_rate,state,region
ACB-BR061,2024-12,38306945.33,38984771.28,0.9826,30,30,121364.89,28,43779.37,3.2,0.8328,FL,Southeast
ACB-BR061,2025-01,35521129.77,38984771.28,0.9112,30,39,155355.57,28,40595.58,,0.9777,FL,Southeast
ACB-BR061,2025-02,35485931.35,38984771.28,0.9103,24,36,162406.22,28,40555.35,4.5,0.8901,FL,Southeast
ACB-BR061,2025-03,40789388.15,38984771.28,1.0463,30,22,150591.35,28,46616.44,4.5,0.936,FL,Southeast
ACB-BR061,2025-04,48614565.55,38984771.28,1.247,36,21,121611.13,28,55559.5,4.0,0.9205,FL,Southeast
ACB-BR061,2025-05,47562132.87,38984771.28,1.22,32,37,132226.68,28,54356.72,4.0,0.9668,FL,Southeast
ACB-BR061,2025-06,37401663.86,38984771.28,0.9594,32,29,134540.27,28,42744.76,4.4,0.901,FL,Southeast
ACB-BR061,2025-07,38682145.59,38984771.28,0.9922,21,42,163316.64,28,44208.17,4.2,0.9581,FL,Southeast
ACB-BR061,2025-08,38899769.48,38984771.28,0.9978,25,52,118490.85,28,44456.88,4.7,0.8475,FL,Southeast
ACB-BR061,2025-09,39616937.62,38984771.28,1.0162,31,47,168096.82,28,45276.5,3.7,0.9129,FL,Southeast
ACB-BR061,2025-10,41280703.98,38984771.28,1.0589,25,42,175136.89,28,47177.95,3.3,0.9666,FL,Southeast
ACB-BR061,2025-11,34830396.59,38984771.28,0.8934,36,37,177857.11,28,39806.17,4.5,0.9058,FL,Southeast
ACB-BR061,2025-12,35504266.51,38984771.28,0.9107,33,32,165758.64,28,40576.3,4.4,0.9195,FL,Southeast
ACB-BR061,2026-01,41825628.51,38984771.28,1.0729,28,30,144908.9,28,47800.72,4.0,0.8059,FL,Southeast
ACB-BR061,2026-02,35849334.49,38984771.28,0.9196,32,28,137466.56,28,40970.67,3.7,0.9922,FL,Southeast
ACB-BR061,2026-03,38350805.61,38984771.28,0.9837,33,34,133770.95,28,43829.49,4.0,0.957,FL,Southeast
ACB-BR062,2024-04,95194071.22,88020648.69,1.0815,10,20,160253.67,34,89594.42,4.3,0.9792,TX,South
ACB-BR062,2024-05,81772941.28,88020648.69,0.929,10,22,159838.16,34,76962.77,4.2,0.767,TX,South
ACB-BR062,2024-06,94879020.84,88020648.69,1.0779,4,14,204525.62,34,89297.9,4.1,0.868,TX,South
ACB-BR062,2024-07,95301891.35,88020648.69,1.0827,2,26,209364.8,34,89695.9,3.9,0.8634,TX,South
ACB-BR062,2024-08,87431654.5,88020648.69,0.9933,5,32,188410.72,34,82288.62,4.1,0.9261,TX,South
ACB-BR062,2024-09,78566842.79,88020648.69,0.8926,6,23,192560.44,34,73945.26,3.5,0.8725,TX,South
ACB-BR062,2024-10,92687179.2,88020648.69,1.053,3,28,195350.71,34,87234.99,,0.9472,TX,South
ACB-BR062,2024-11,75348671.47,88020648.69,0.856,7,16,212223.52,34,70916.4,3.7,0.9609,TX,South
ACB-BR062,2024-12,75601328.0,88020648.69,0.8589,3,20,166049.77,34,71154.19,4.1,0.8666,TX,South
ACB-BR062,2025-01,106061957.53,88020648.69,1.205,5,6,178814.4,34,99823.02,3.6,0.9264,TX,South
ACB-BR062,2025-02,81849150.73,88020648.69,0.9299,3,34,172602.54,34,77034.49,3.6,0.9549,TX,South
ACB-BR062,2025-03,99525763.69,88020648.69,1.1307,6,19,230451.83,34,93671.31,3.8,0.8855,TX,South
ACB-BR062,2025-04,110279388.34,88020648.69,1.2529,16,3,181379.14,34,103792.37,5.0,0.9038,TX,South
ACB-BR062,2025-05,102683007.46,88020648.69,1.1666,8,32,178124.28,34,96642.83,4.1,0.8936,TX,South
ACB-BR062,2025-06,101374645.99,88020648.69,1.1517,3,18,235546.3,34,95411.43,4.2,0.8994,TX,South
ACB-BR062,2025-07,90697528.42,88020648.69,1.0304,5,14,143199.39,34,85362.38,4.0,0.8639,TX,South
ACB-BR062,2025-08,70434789.43,88020648.69,0.8002,0,27,190978.17,34,66291.57,3.7,0.8493,TX,South
ACB-BR062,2025-09,77844399.3,88020648.69,0.8844,6,18,174699.11,34,73265.32,3.9,0.9337,TX,South
ACB-BR062,2025-10,95750295.89,88020648.69,1.0878,0,3,161319.15,34,90117.93,,0.8014,TX,South
ACB-BR062,2025-11,95534814.11,88020648.69,1.0854,0,23,221139.46,34,89915.12,3.3,0.9865,TX,South
ACB-BR062,2025-12,77102362.36,88020648.69,0.876,1,20,159794.88,34,72566.93,4.9,0.978,TX,South
ACB-BR062,2026-01,76903624.19,88020648.69,0.8737,8,27,141907.88,34,72379.88,3.6,0.873,TX,South
ACB-BR062,2026-02,90654665.24,88020648.69,1.0299,3,25,177539.32,34,85322.04,3.7,0.9758,TX,South
ACB-BR062,2026-03,78783150.01,88020648.69,0.8951,5,11,216952.51,34,74148.85,4.2,0.9553,TX,South
ACB-BR063,2024-04,9898111.12,8943011.9,1.1068,11,14,222838.07,39,8121.53,3.9,0.9799,NY,Northeast
ACB-BR063,2024-05,9840004.55,8943011.9,1.1003,13,33,246005.42,39,8073.85,4.2,0.8906,NY,Northeast
ACB-BR063,2024-06,10216379.74,8943011.9,1.1424,11,18,192735.98,39,8382.67,4.2,0.8375,NY,Northeast
ACB-BR063,2024-07,8969694.3,8943011.9,1.003,9,14,264641.22,39,7359.75,3.8,0.9315,NY,Northeast
ACB-BR063,2024-08,8174980.82,8943011.9,0.9141,18,17,210167.07,39,6707.68,4.3,0.9449,NY,Northeast
ACB-BR063,2024-09,9082851.65,8943011.9,1.0156,5,15,187478.93,39,7452.6,4.5,0.9294,NY,Northeast
ACB-BR063,2024-10,9736745.25,8943011.9,1.0888,9,21,214747.52,39,7989.12,3.8,0.8249,NY,Northeast
ACB-BR063,2024-11,7518215.35,8943011.9,0.8407,14,10,186543.71,39,6168.79,4.4,0.9243,NY,Northeast
ACB-BR063,2024-12,9265355.13,8943011.9,1.036,23,3,223879.54,39,7602.34,3.8,0.9484,NY,Northeast
ACB-BR063,2025-01,7677872.3,8943011.9,0.8585,17,6,240933.98,39,6299.79,3.6,0.937,NY,Northeast
ACB-BR063,2025-02,9628689.83,8943011.9,1.0767,20,8,245798.7,39,7900.46,4.3,0.9608,NY,Northeast
ACB-BR063,2025-03,9040507.77,8943011.9,1.0109,16,13,184865.3,39,7417.85,4.3,0.9136,NY,Northeast
ACB-BR063,2025-04,9271698.6,8943011.9,1.0368,10,28,199750.49,39,7607.55,4.9,0.8636,NY,Northeast
ACB-BR063,2025-05,7676155.86,8943011.9,0.8583,9,9,226366.29,39,6298.38,4.2,0.8306,NY,Northeast
ACB-BR063,2025-06,10246740.32,8943011.9,1.1458,4,15,206153.83,39,8407.58,3.7,0.9587,NY,Northeast
ACB-BR063,2025-07,10018435.71,8943011.9,1.1203,18,23,220974.94,39,8220.25,,0.8977,NY,Northeast
ACB-BR063,2025-08,7847166.53,8943011.9,0.8775,4,25,232464.6,39,6438.7,,0.8356,NY,Northeast
ACB-BR063,2025-09,9379079.04,8943011.9,1.0488,4,14,222229.14,39,7695.65,4.6,0.9853,NY,Northeast
ACB-BR063,2025-10,8310405.2,8943011.9,0.9293,15,12,206993.45,39,6818.79,3.7,0.9215,NY,Northeast
ACB-BR063,2025-11,7689552.98,8943011.9,0.8598,9,11,178431.59,39,6309.38,3.9,0.9267,NY,Northeast
ACB-BR063,2025-12,10207470.62,8943011.9,1.1414,11,15,218986.97,39,8375.36,4.0,0.9207,NY,Northeast
ACB-BR063,2026-01,10767271.83,8943011.9,1.204,16,23,242814.1,39,8834.68,4.4,0.9734,NY,Northeast
ACB-BR063,2026-02,9987043.85,8943011.9,1.1167,13,28,197246.2,39,8194.5,4.3,0.9479,NY,Northeast
ACB-BR063,2026-03,10655391.72,8943011.9,1.1915,4,30,229052.1,39,8742.89,4.4,0.9486,NY,Northeast
ACB-BR064,2024-04,9723893.73,8905178.21,1.0919,0,7,138899.89,30,10372.15,3.0,0.7149,GA,Southeast
ACB-BR064,2024-05,8616380.29,8905178.21,0.9676,16,16,174895.36,30,9190.81,3.6,0.9619,GA,Southeast
ACB-BR064,2024-06,10353299.08,8905178.21,1.1626,11,18,145524.49,30,11043.52,4.4,0.8987,GA,Southeast
ACB-BR064,2024-07,8424703.76,8905178.21,0.946,10,19,185629.2,30,8986.35,4.1,0.878,GA,Southeast
ACB-BR064,2024-08,8011296.76,8905178.21,0.8996,12,9,179548.07,30,8545.38,3.5,0.7813,GA,Southeast
ACB-BR064,2024-09,9066144.5,8905178.21,1.0181,12,21,166436.03,30,9670.55,4.1,0.948,GA,Southeast
ACB-BR064,2024-10,9190003.71,8905178.21,1.032,13,2,162506.72,30,9802.67,4.3,0.8762,GA,Southeast
ACB-BR064,2024-11,9485563.93,8905178.21,1.0652,7,10,176919.23,30,10117.93,4.6,0.9746,GA,Southeast
ACB-BR064,2024-12,8940644.66,8905178.21,1.004,8,19,156216.87,30,9536.69,3.8,0.9776,GA,Southeast
ACB-BR064,2025-01,7875277.54,8905178.21,0.8843,12,7,137525.91,30,8400.3,3.9,0.9782,GA,Southeast
ACB-BR064,2025-02,10436381.01,8905178.21,1.1719,12,2,170659.97,30,11132.14,4.1,0.9283,GA,Southeast
ACB-BR064,2025-03,9478830.76,8905178.21,1.0644,15,10,136658.17,30,10110.75,4.2,0.926,GA,Southeast
ACB-BR064,2025-04,8132026.53,8905178.21,0.9132,18,23,147741.07,30,8674.16,3.7,0.9202,GA,Southeast
ACB-BR064,2025-05,9346712.37,8905178.21,1.0496,13,7,163945.29,30,9969.83,4.4,0.899,GA,Southeast
ACB-BR064,2025-06,9080678.04,8905178.21,1.0197,26,22,130100.36,30,9686.06,3.9,0.8888,GA,Southeast
ACB-BR064,2025-07,8384725.86,8905178.21,0.9416,4,19,171825.52,30,8943.71,3.6,0.8978,GA,Southeast
ACB-BR064,2025-08,7835767.32,8905178.21,0.8799,12,21,189553.57,30,8358.15,4.0,0.8517,GA,Southeast
ACB-BR064,2025-09,7807471.45,8905178.21,0.8767,14,15,156901.16,30,8327.97,3.8,0.9101,GA,Southeast
ACB-BR064,2025-10,8233499.86,8905178.21,0.9246,8,5,179607.42,30,8782.4,4.4,0.9264,GA,Southeast
ACB-BR064,2025-11,9292282.09,8905178.21,1.0435,15,19,145375.57,30,9911.77,4.1,0.8946,GA,Southeast
ACB-BR064,2025-12,10194145.75,8905178.21,1.1447,16,28,181845.6,30,10873.76,4.2,0.9478,GA,Southeast
ACB-BR064,2026-01,7782401.13,8905178.21,0.8739,1,18,145439.66,30,8301.23,4.2,0.81,GA,Southeast
ACB-BR064,2026-02,10653904.96,8905178.21,1.1964,9,13,165826.99,30,11364.17,3.8,0.9476,GA,Southeast
ACB-BR064,2026-03,8300942.04,8905178.21,0.9321,13,25,140398.8,30,8854.34,4.2,0.8576,GA,Southeast
ACB-BR065,2024-04,43530808.29,37783058.05,1.1521,27,25,74965.87,16,87061.62,3.7,0.8244,FL,Southeast
ACB-BR065,2024-05,36465610.97,37783058.05,0.9651,33,46,94174.97,16,72931.22,4.8,0.9619,FL,Southeast
ACB-BR065,2024-06,41491740.07,37783058.05,1.0982,26,29,95912.77,16,82983.48,4.1,0.9266,FL,Southeast
ACB-BR065,2024-07,39278055.51,37783058.05,1.0396,26,50,81138.8,16,78556.11,4.2,0.9328,FL,Southeast
ACB-BR065,2024-08,36981303.86,37783058.05,0.9788,20,37,89185.48,16,73962.61,3.9,0.8241,FL,Southeast
ACB-BR065,2024-09,33586331.19,37783058.05,0.8889,29,43,99036.83,16,67172.66,3.9,0.8902,FL,Southeast
ACB-BR065,2024-10,38414635.55,37783058.05,1.0167,22,30,92886.45,16,76829.27,3.8,0.9665,FL,Southeast
ACB-BR065,2024-11,39450186.92,37783058.05,1.0441,27,19,88525.63,16,78900.37,4.0,0.8713,FL,Southeast
ACB-BR065,2024-12,32319983.46,37783058.05,0.8554,30,29,99506.75,16,64639.97,4.3,0.9324,FL,Southeast
ACB-BR065,2025-01,34130521.19,37783058.05,0.9033,36,21,91779.03,16,68261.04,4.2,0.8601,FL,Southeast
ACB-BR065,2025-02,42519565.44,37783058.05,1.1254,27,41,91772.32,16,85039.13,4.0,0.9653,FL,Southeast
ACB-BR065,2025-03,43882647.93,37783058.05,1.1614,32,46,78786.44,16,87765.3,3.5,0.9016,FL,Southeast
ACB-BR065,2025-04,34740887.17,37783058.05,0.9195,19,31,103436.12,16,69481.77,3.9,0.8184,FL,Southeast
ACB-BR065,2025-05,39023021.69,37783058.05,1.0328,26,49,87904.52,16,78046.04,4.0,0.8845,FL,Southeast
ACB-BR065,2025-06,40640306.69,37783058.05,1.0756,42,36,95231.17,16,81280.61,4.0,0.915,FL,Southeast
ACB-BR065,2025-07,36277388.36,37783058.05,0.9601,28,34,83559.99,16,72554.78,4.5,0.9523,FL,Southeast
ACB-BR065,2025-08,41357503.33,37783058.05,1.0946,32,44,97492.17,16,82715.01,3.9,0.918,FL,Southeast
ACB-BR065,2025-09,33065237.74,37783058.05,0.8751,26,46,74023.67,16,66130.48,4.4,0.9704,FL,Southeast
ACB-BR065,2025-10,37017960.31,37783058.05,0.9798,29,37,77436.1,16,74035.92,4.1,0.7895,FL,Southeast
ACB-BR065,2025-11,40440287.43,37783058.05,1.0703,24,40,110428.76,16,80880.57,4.0,0.7759,FL,Southeast
ACB-BR065,2025-12,32723683.5,37783058.05,0.8661,20,24,90634.61,16,65447.37,4.0,0.8098,FL,Southeast
ACB-BR065,2026-01,33850405.35,37783058.05,0.8959,31,20,111189.72,16,67700.81,4.5,0.9295,FL,Southeast
ACB-BR065,2026-02,43288639.3,37783058.05,1.1457,30,37,77594.92,16,86577.28,4.6,0.9029,FL,Southeast
ACB-BR065,2026-03,34998465.54,37783058.05,0.9263,32,35,74214.5,16,69996.93,4.4,0.919,FL,Southeast
ACB-BR066,2024-04,9621742.51,10517552.21,0.9148,11,5,79891.15,15,20526.38,3.6,0.9399,NC,Southeast
ACB-BR066,2024-05,11819400.76,10517552.21,1.1238,15,25,87007.11,15,25214.72,3.6,0.9451,NC,Southeast
ACB-BR066,2024-06,11671182.96,10517552.21,1.1097,6,19,85471.16,15,24898.52,3.4,0.9141,NC,Southeast
ACB-BR066,2024-07,11503241.26,10517552.21,1.0937,11,20,68415.79,15,24540.25,4.3,0.8223,NC,Southeast
ACB-BR066,2024-08,11478137.81,10517552.21,1.0913,17,9,91294.75,15,24486.69,4.5,0.9736,NC,Southeast
ACB-BR066,2024-09,8493856.8,10517552.21,0.8076,5,10,77347.42,15,18120.23,4.0,0.8406,NC,Southeast
ACB-BR066,2024-10,8733843.59,10517552.21,0.8304,19,7,80591.68,15,18632.2,3.7,0.853,NC,Southeast
ACB-BR066,2024-11,10351745.8,10517552.21,0.9842,7,7,84210.42,15,22083.72,4.4,0.8026,NC,Southeast
ACB-BR066,2024-12,9273199.94,10517552.21,0.8817,16,35,93542.37,15,19782.83,4.1,0.9812,NC,Southeast
ACB-BR066,2025-01,10572521.92,10517552.21,1.0052,7,12,89176.47,15,22554.71,4.1,0.8994,NC,Southeast
ACB-BR066,2025-02,12927515.75,10517552.21,1.2291,8,23,97516.27,15,27578.7,4.3,0.9191,NC,Southeast
ACB-BR066,2025-03,11130900.63,10517552.21,1.0583,13,21,73054.05,15,23745.92,4.4,0.9615,NC,Southeast
ACB-BR066,2025-04,11525404.76,10517552.21,1.0958,13,15,95240.26,15,24587.53,4.3,0.8324,NC,Southeast
ACB-BR066,2025-05,10807867.5,10517552.21,1.0276,6,16,94508.56,15,23056.78,3.6,0.9458,NC,Southeast
ACB-BR066,2025-06,11054726.58,10517552.21,1.0511,12,15,77792.44,15,23583.42,4.6,0.9892,NC,Southeast
ACB-BR066,2025-07,9484052.39,10517552.21,0.9017,8,11,71252.58,15,20232.65,4.2,0.9835,NC,Southeast
ACB-BR066,2025-08,10148901.21,10517552.21,0.9649,0,23,76781.94,15,21650.99,3.6,0.8717,NC,Southeast
ACB-BR066,2025-09,9391025.7,10517552.21,0.8929,11,20,73128.26,15,20034.19,4.5,0.9223,NC,Southeast
ACB-BR066,2025-10,9750841.06,10517552.21,0.9271,14,12,87914.84,15,20801.79,3.9,0.8838,NC,Southeast
ACB-BR066,2025-11,8934917.12,10517552.21,0.8495,8,14,82054.89,15,19061.16,4.4,0.8268,NC,Southeast
ACB-BR066,2025-12,10672660.43,10517552.21,1.0147,16,9,95955.34,15,22768.34,4.3,0.7162,NC,Southeast
ACB-BR066,2026-01,9721412.15,10517552.21,0.9243,6,22,92616.7,15,20739.01,4.1,0.9589,NC,Southeast
ACB-BR066,2026-02,10248535.4,10517552.21,0.9744,14,23,90643.85,15,21863.54,4.1,0.8429,NC,Southeast
ACB-BR066,2026-03,9846492.83,10517552.21,0.9362,17,19,93324.39,15,21005.85,4.4,0.9754,NC,Southeast
ACB-BR067,2024-04,28550976.63,29959157.29,0.953,27,54,108223.58,20,45681.56,4.3,0.9413,TX,South
ACB-BR067,2024-05,34898593.99,29959157.29,1.1649,30,31,103333.74,20,55837.75,5.0,0.9345,TX,South
ACB-BR067,2024-06,27714548.61,29959157.29,0.9251,33,30,94937.77,20,44343.28,4.0,0.8533,TX,South
ACB-BR067,2024-07,26549248.14,29959157.29,0.8862,37,42,102071.71,20,42478.8,4.5,0.9002,TX,South
ACB-BR067,2024-08,31175947.41,29959157.29,1.0406,24,35,86034.91,20,49881.52,4.7,0.7688,TX,South
ACB-BR067,2024-09,27459813.54,29959157.29,0.9166,27,28,93046.01,20,43935.7,3.7,0.9327,TX,South
ACB-BR067,2024-10,23340752.22,29959157.29,0.7791,33,49,128936.31,20,37345.2,3.3,0.7576,TX,South
ACB-BR067,2024-11,30935054.42,29959157.29,1.0326,31,42,104698.38,20,49496.09,4.2,0.853,TX,South
ACB-BR067,2024-12,34290725.13,29959157.29,1.1446,24,47,108644.82,20,54865.16,4.1,0.9484,TX,South
ACB-BR067,2025-01,27960965.88,29959157.29,0.9333,34,30,102768.0,20,44737.55,4.8,0.8808,TX,South
ACB-BR067,2025-02,36830582.23,29959157.29,1.2294,33,31,123682.23,20,58928.93,4.7,0.9366,TX,South
ACB-BR067,2025-03,37795152.63,29959157.29,1.2616,28,36,118782.31,20,60472.24,5.0,0.8877,TX,South
ACB-BR067,2025-04,31833279.26,29959157.29,1.0626,29,37,108484.38,20,50933.25,4.3,0.9098,TX,South
ACB-BR067,2025-05,35986257.75,29959157.29,1.2012,39,32,130144.82,20,57578.01,4.3,0.7769,TX,South
ACB-BR067,2025-06,28304840.28,29959157.29,0.9448,23,30,93561.3,20,45287.74,4.3,0.8531,TX,South
ACB-BR067,2025-07,27074630.89,29959157.29,0.9037,30,34,126619.7,20,43319.41,4.1,0.9584,TX,South
ACB-BR067,2025-08,29723266.14,29959157.29,0.9921,31,29,97959.63,20,47557.23,4.1,0.9778,TX,South
ACB-BR067,2025-09,31908007.55,29959157.29,1.0651,21,30,108409.28,20,51052.81,4.1,0.9279,TX,South
ACB-BR067,2025-10,28793466.81,29959157.29,0.9611,26,40,96313.99,20,46069.55,3.6,0.9555,TX,South
ACB-BR067,2025-11,30917532.12,29959157.29,1.032,30,39,112566.59,20,49468.05,4.4,0.917,TX,South
ACB-BR067,2025-12,32498033.24,29959157.29,1.0847,33,26,99558.36,20,51996.85,3.2,0.9186,TX,South
ACB-BR067,2026-01,36110364.49,29959157.29,1.2053,29,13,121446.61,20,57776.58,4.1,0.9037,TX,South
ACB-BR067,2026-02,34665019.53,29959157.29,1.1571,20,33,133549.29,20,55464.03,3.3,0.8404,TX,South
ACB-BR067,2026-03,31598868.49,29959157.29,1.0547,41,36,127430.46,20,50558.19,4.5,0.9674,TX,South
ACB-BR068,2024-04,57513707.17,55239398.0,1.0412,8,16,109581.37,20,92021.93,3.4,0.9691,TX,South
ACB-BR068,2024-05,66879321.89,55239398.0,1.2107,10,8,116760.75,20,107006.92,4.7,0.9411,TX,South
ACB-BR068,2024-06,49197217.41,55239398.0,0.8906,8,15,105242.38,20,78715.55,3.7,0.9879,TX,South
ACB-BR068,2024-07,52969625.69,55239398.0,0.9589,5,24,122721.06,20,84751.4,4.3,0.9427,TX,South
ACB-BR068,2024-08,48841415.66,55239398.0,0.8842,2,24,129797.74,20,78146.27,4.2,0.9715,TX,South
ACB-BR068,2024-09,45963978.99,55239398.0,0.8321,6,9,132083.56,20,73542.37,4.2,0.9538,TX,South
ACB-BR068,2024-10,52343943.6,55239398.0,0.9476,10,19,127948.18,20,83750.31,4.2,0.6883,TX,South
ACB-BR068,2024-11,44954315.22,55239398.0,0.8138,4,14,105838.84,20,71926.9,3.5,0.939,TX,South
ACB-BR068,2024-12,62862887.35,55239398.0,1.138,9,18,98921.8,20,100580.62,4.3,0.8956,TX,South
ACB-BR068,2025-01,48425064.71,55239398.0,0.8766,6,18,111602.65,20,77480.1,3.9,0.8891,TX,South
ACB-BR068,2025-02,49601094.28,55239398.0,0.8979,11,25,137630.79,20,79361.75,4.0,0.8477,TX,South
ACB-BR068,2025-03,51074833.23,55239398.0,0.9246,9,17,122428.44,20,81719.73,4.1,0.8257,TX,South
ACB-BR068,2025-04,67444842.37,55239398.0,1.221,5,21,96368.6,20,107911.75,4.6,0.8846,TX,South
ACB-BR068,2025-05,62753642.69,55239398.0,1.136,5,27,99515.84,20,100405.83,3.5,0.9022,TX,South
ACB-BR068,2025-06,51417387.11,55239398.0,0.9308,9,10,122545.53,20,82267.82,4.5,0.9662,TX,South
ACB-BR068,2025-07,52190094.75,55239398.0,0.9448,4,14,109646.3,20,83504.15,3.3,0.8504,TX,South
ACB-BR068,2025-08,53130989.14,55239398.0,0.9618,1,24,111899.37,20,85009.58,4.1,0.8876,TX,South
ACB-BR068,2025-09,48052669.15,55239398.0,0.8699,0,24,96963.84,20,76884.27,5.0,0.735,TX,South
ACB-BR068,2025-10,60295561.38,55239398.0,1.0915,0,19,118342.88,20,96472.9,4.9,0.9795,TX,South
ACB-BR068,2025-11,47241981.45,55239398.0,0.8552,0,34,132055.4,20,75587.17,4.2,0.7694,TX,South
ACB-BR068,2025-12,58901921.47,55239398.0,1.0663,2,34,123058.74,20,94243.07,4.2,0.9413,TX,South
ACB-BR068,2026-01,56125483.49,55239398.0,1.016,0,17,128044.89,20,89800.77,3.7,0.99,TX,South
ACB-BR068,2026-02,54228515.4,55239398.0,0.9817,0,4,126092.78,20,86765.62,4.2,0.9319,TX,South
ACB-BR068,2026-03,62763032.5,55239398.0,1.1362,0,35,116274.05,20,100420.85,4.2,0.8343,TX,South
ACB-BR069,2024-04,26669431.2,25193595.43,1.0586,25,33,80891.01,16,53338.86,3.5,0.9547,NC,Southeast
ACB-BR069,2024-05,27062314.42,25193595.43,1.0742,21,43,102730.78,16,54124.63,4.3,0.9816,NC,Southeast
ACB-BR069,2024-06,20901905.17,25193595.43,0.8297,26,44,75882.55,16,41803.81,4.3,0.8296,NC,Southeast
ACB-BR069,2024-07,20438393.82,25193595.43,0.8113,20,31,91775.27,16,40876.79,4.3,0.9319,NC,Southeast
ACB-BR069,2024-08,24498359.81,25193595.43,0.9724,26,39,103947.89,16,48996.72,3.5,0.7985,NC,Southeast
ACB-BR069,2024-09,22744850.96,25193595.43,0.9028,30,21,86913.7,16,45489.7,4.0,0.9923,NC,Southeast
ACB-BR069,2024-10,25914589.42,25193595.43,1.0286,26,18,98520.22,16,51829.18,3.7,0.9515,NC,Southeast
ACB-BR069,2024-11,27392294.15,25193595.43,1.0873,29,29,76239.95,16,54784.59,4.4,0.7734,NC,Southeast
ACB-BR069,2024-12,27133548.08,25193595.43,1.077,23,31,76950.76,16,54267.1,4.0,0.911,NC,Southeast
ACB-BR069,2025-01,26009072.98,25193595.43,1.0324,21,43,91672.44,16,52018.15,4.0,0.9113,NC,Southeast
ACB-BR069,2025-02,27468014.59,25193595.43,1.0903,33,41,112578.47,16,54936.03,4.2,0.9611,NC,Southeast
ACB-BR069,2025-03,25239838.53,25193595.43,1.0018,26,27,101807.7,16,50479.68,3.9,0.9392,NC,Southeast
ACB-BR069,2025-04,30990015.97,25193595.43,1.2301,27,20,88409.95,16,61980.03,4.5,0.9942,NC,Southeast
ACB-BR069,2025-05,26740664.96,25193595.43,1.0614,37,22,75487.38,16,53481.33,3.6,0.9096,NC,Southeast
ACB-BR069,2025-06,28221409.84,25193595.43,1.1202,25,35,105741.72,16,56442.82,4.3,0.9407,NC,Southeast
ACB-BR069,2025-07,26401211.64,25193595.43,1.0479,24,37,74108.01,16,52802.42,,0.9471,NC,Southeast
ACB-BR069,2025-08,21020652.81,25193595.43,0.8344,38,36,86323.59,16,42041.31,4.4,0.9227,NC,Southeast
ACB-BR069,2025-09,21967013.8,25193595.43,0.8719,27,39,98497.99,16,43934.03,4.2,0.942,NC,Southeast
ACB-BR069,2025-10,22758779.11,25193595.43,0.9034,21,32,93037.33,16,45517.56,3.8,0.8979,NC,Southeast
ACB-BR069,2025-11,23490131.29,25193595.43,0.9324,34,26,74199.4,16,46980.26,3.8,0.8669,NC,Southeast
ACB-BR069,2025-12,27081347.77,25193595.43,1.0749,25,33,75256.14,16,54162.7,3.6,0.9142,NC,Southeast
ACB-BR069,2026-01,24194224.53,25193595.43,0.9603,19,21,99133.2,16,48388.45,4.1,0.9334,NC,Southeast
ACB-BR069,2026-02,23419839.27,25193595.43,0.9296,34,44,88510.3,16,46839.68,3.1,0.9254,NC,Southeast
ACB-BR069,2026-03,29030380.55,25193595.43,1.1523,35,37,84175.62,16,58060.76,3.7,0.9035,NC,Southeast
ACB-BR070,2024-04,44686164.77,39439997.25,1.133,27,37,229783.86,40,35748.93,3.5,0.7594,AZ,West
ACB-BR070,2024-05,44906372.6,39439997.25,1.1386,24,37,178261.07,40,35925.1,4.8,0.9729,AZ,West
ACB-BR070,2024-06,40341501.96,39439997.25,1.0229,24,43,240163.02,40,32273.2,3.4,0.9834,AZ,West
ACB-BR070,2024-07,43116821.21,39439997.25,1.0932,25,39,222477.36,40,34493.46,4.3,0.9579,AZ,West
ACB-BR070,2024-08,34743538.34,39439997.25,0.8809,25,21,259256.06,40,27794.83,3.4,0.9474,AZ,West
ACB-BR070,2024-09,31937557.14,39439997.25,0.8098,38,42,226897.07,40,25550.05,4.3,0.9161,AZ,West
ACB-BR070,2024-10,35664450.53,39439997.25,0.9043,32,30,273010.73,40,28531.56,3.8,0.9382,AZ,West
ACB-BR070,2024-11,33409031.31,39439997.25,0.8471,21,39,253240.11,40,26727.23,4.1,0.9634,AZ,West
ACB-BR070,2024-12,36041085.56,39439997.25,0.9138,26,28,189855.52,40,28832.87,4.2,0.9768,AZ,West
ACB-BR070,2025-01,44338313.42,39439997.25,1.1242,35,35,198662.83,40,35470.65,3.4,0.8736,AZ,West
ACB-BR070,2025-02,37989524.21,39439997.25,0.9632,18,42,234817.29,40,30391.62,3.6,0.8998,AZ,West
ACB-BR070,2025-03,45204575.5,39439997.25,1.1462,31,43,188081.17,40,36163.66,3.8,0.8176,AZ,West
ACB-BR070,2025-04,43150364.71,39439997.25,1.0941,30,35,199003.77,40,34520.29,4.2,0.8888,AZ,West
ACB-BR070,2025-05,38681985.91,39439997.25,0.9808,25,38,186864.74,40,30945.59,3.8,0.9275,AZ,West
ACB-BR070,2025-06,40112482.61,39439997.25,1.0171,26,36,201075.73,40,32089.99,3.5,0.9304,AZ,West
ACB-BR070,2025-07,33722227.31,39439997.25,0.855,34,40,219995.79,40,26977.78,3.6,0.9841,AZ,West
ACB-BR070,2025-08,30250153.14,39439997.25,0.767,34,30,234701.3,40,24200.12,4.0,0.8702,AZ,West
